Date,Conference,Game_Notes,Away_Team,Away_Team_Link,Away_Score,Home_Team,Home_Team_Link,Home_Score,OT,Box_Link,Metrics_Link,Day,Game_ID
2024-10-19,Non-Conference,,Niagara,/reports/team/Niagara/39,,Rensselaer,/reports/team/Rensselaer/48,,,,,Saturday,2024-10-19_Rensselaer_Niagara
2024-10-19,Non-Conference,,Colgate,/reports/team/Colgate/15,,Mass.-Lowell,/reports/team/Mass-Lowell/26,,,,,Saturday,2024-10-19_Mass.-Lowell_Colgate
2024-10-19,Non-Conference,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,,Northern Michigan,/reports/team/Northern-Michigan/42,,,,,Saturday,2024-10-19_Northern Michigan_Alaska-Anchorage
2024-10-19,Non-Conference,,Stonehill,/reports/team/Stonehill/422,,Lake Superior,/reports/team/Lake-Superior/24,,,,,Saturday,2024-10-19_Lake Superior_Stonehill
2024-10-19,Non-Conference,,Ferris State,/reports/team/Ferris-State/21,,St. Lawrence,/reports/team/St-Lawrence/53,,,,,Saturday,2024-10-19_St. Lawrence_Ferris State
2024-10-19,Non-Conference,,Massachusetts,/reports/team/Massachusetts/27,,Sacred Heart,/reports/team/Sacred-Heart/51,,,,,Saturday,2024-10-19_Sacred Heart_Massachusetts
2024-10-19,Non-Conference,,Miami,/reports/team/Miami/30,,Robert Morris,/reports/team/Robert-Morris/50,,,,,Saturday,2024-10-19_Robert Morris_Miami
2024-10-19,Non-Conference,,Bowling Green,/reports/team/Bowling-Green/11,,RIT,/reports/team/RIT/49,,,,,Saturday,2024-10-19_RIT_Bowling Green
2024-10-19,Non-Conference,,Clarkson,/reports/team/Clarkson/14,,Vermont,/reports/team/Vermont/55,,,,,Saturday,2024-10-19_Vermont_Clarkson
2024-10-19,Non-Conference,,Quinnipiac,/reports/team/Quinnipiac/47,,Maine,/reports/team/Maine/25,,,,,Saturday,2024-10-19_Maine_Quinnipiac
2024-10-19,Exhibition,,US Under-18,,,Boston College,/reports/team/Boston-College/9,,,,,Saturday,2024-10-19_Boston College_US Under-18
2024-10-19,Exhibition,,Harvard,/reports/team/Harvard/22,,Boston University,/reports/team/Boston-University/10,,,,,Saturday,2024-10-19_Boston University_Harvard
2024-10-20,Atlantic Hockey,,Army,/reports/team/Army/6,,Holy Cross,/reports/team/Holy-Cross/23,,,,,Sunday,2024-10-20_Holy Cross_Army
2024-10-20,Non-Conference,,Lindenwood,/reports/team/Lindenwood/433,,Air Force,/reports/team/Air-Force/1,,,,,Sunday,2024-10-20_Air Force_Lindenwood
2024-10-22,Atlantic Hockey,,Mercyhurst,/reports/team/Mercyhurst/28,,Canisius,/reports/team/Canisius/13,,,,,Tuesday,2024-10-22_Canisius_Mercyhurst
2024-10-25,Atlantic Hockey,,Air Force,/reports/team/Air-Force/1,,American Int'l,/reports/team/American-Intl/5,,,,,Friday,2024-10-25_American Int'l_Air Force
2024-10-25,Atlantic Hockey,,Bentley,/reports/team/Bentley/8,,Army,/reports/team/Army/6,,,,,Friday,2024-10-25_Army_Bentley
2024-10-25,Atlantic Hockey,,Niagara,/reports/team/Niagara/39,,Robert Morris,/reports/team/Robert-Morris/50,,,,,Friday,2024-10-25_Robert Morris_Niagara
2024-10-25,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,,Sacred Heart,/reports/team/Sacred-Heart/51,,,,,Friday,2024-10-25_Sacred Heart_Holy Cross
2024-10-25,Hockey East,,Connecticut,/reports/team/Connecticut/17,,Massachusetts,/reports/team/Massachusetts/27,,,,,Friday,2024-10-25_Massachusetts_Connecticut
2024-10-25,Hockey East,,Maine,/reports/team/Maine/25,,Northeastern,/reports/team/Northeastern/41,,,,,Friday,2024-10-25_Northeastern_Maine
2024-10-25,Hockey East,,Providence,/reports/team/Providence/46,,Vermont,/reports/team/Vermont/55,,,,,Friday,2024-10-25_Vermont_Providence
2024-10-25,Non-Conference,,St. Thomas,/reports/team/St-Thomas/63,,Minnesota,/reports/team/Minnesota/34,,,,,Friday,2024-10-25_Minnesota_St. Thomas
